Stock quote and option quote for DIA on 3/28/23 22:21:44

UNDERLYING
LAST,LX,Net Chng,BID,BX,ASK,AX,Size,Volume,Open,High,Low
323.81,P,-.50,325.00, ,325.28, ,800 x 800,"2,536,520",323.99,325.65,322.84

UNDERLYING EXTRA INFO
Last Size,Yield,PE,Div,Div.Freq,Ex Div.Date,52High,52Low,Shares,Beta
0,3.18%,73.76,.8581,M,3/17/23,354.8783,286.62,"82,140,000",.939

31 MAR 23  (2)  100 (Quarterlys)
,,Volume,Open.Int,Impl Vol,Prob.Touch,BID,BX,ASK,AX,Exp,Strike,BID,BX,ASK,AX,Volume,Open.Int,Impl Vol,Prob.Touch,,
,,<empty>,1,16.67%,66.82%,10.40,T,12.95,B,29 DEC 23,346,27.05,T,29.60,T,<empty>,0,16.05%,65.79%,,
,,<empty>,11,16.74%,65.50%,10.10,T,12.75,B,29 DEC 23,347,27.60,T,30.00,T,<empty>,0,15.84%,63.94%,,
,,<empty>,0,16.44%,63.57%,9.50,T,12.10,B,29 DEC 23,348,28.30,T,30.60,T,<empty>,0,15.80%,62.38%,,
,,1,12,16.47%,62.20%,9.15,B,11.90,B,29 DEC 23,349,28.70,T,31.05,T,<empty>,4,15.52%,60.36%,,
,,<empty>,17,16.40%,60.67%,8.50,B,11.80,B,29 DEC 23,350,29.20,T,32.05,T,<empty>,5,15.55%,58.98%,,
,,1,5,16.27%,59.03%,8.60,T,10.85,B,29 DEC 23,351,28.90,H,32.95,T,<empty>,0,15.11%,56.56%,,
,,1,0,16.18%,57.47%,8.35,T,10.35,B,29 DEC 23,352,29.50,T,33.60,H,<empty>,0,14.98%,54.84%,,
,,<empty>,5,16.08%,55.90%,7.50,B,10.45,B,29 DEC 23,353,30.20,T,34.30,T,<empty>,1,14.93%,53.29%,,
,,<empty>,5,15.95%,54.26%,7.35,T,9.80,B,29 DEC 23,354,31.00,T,35.20,T,<empty>,0,15.04%,52.15%,,
,,<empty>,35,15.60%,52.13%,7.00,T,8.95,M,29 DEC 23,355,32.85,T,35.45,T,<empty>,0,15.37%,51.58%,,

19 JAN 24  (296)  100
,,Volume,Open.Int,Impl Vol,Prob.Touch,BID,BX,ASK,AX,Exp,Strike,BID,BX,ASK,AX,Volume,Open.Int,Impl Vol,Prob.Touch,,
,,<empty>,5,42.12%,15.13%,144.50,T,148.40,T,19 JAN 24,180,.52,B,1.70,T,<empty>,"1,273",37.21%,9.75%,,
,,<empty>,5,40.37%,15.14%,139.50,T,143.50,T,19 JAN 24,185,0,Q,3.25,B,<empty>,103,38.42%,12.86%,,
,,<empty>,7,41.05%,18.13%,135.00,T,139.40,T,19 JAN 24,190,0,Q,3.40,B,<empty>,"2,717",37.23%,13.42%,,
,,<empty>,6,40.74%,20.04%,130.50,T,134.90,T,19 JAN 24,195,.36,B,3.55,B,<empty>,560,36.78%,14.92%,,
,,<empty>,46,38.31%,19.21%,125.50,T,129.60,T,19 JAN 24,200,.74,B,2.50,B,<empty>,"2,738",33.91%,13.32%,,
,,<empty>,8,37.75%,20.89%,121.00,T,125.00,T,19 JAN 24,205,1.70,Q,3.85,B,<empty>,60,36.61%,19.29%,,
,,<empty>,15,37.74%,23.49%,116.50,T,120.90,T,19 JAN 24,210,.25,B,4.05,B,<empty>,99,33.05%,16.60%,,
,,<empty>,6,37.07%,25.23%,112.00,T,116.40,T,19 JAN 24,215,.30,B,3.90,B,10,317,31.44%,16.62%,,
,,<empty>,10,35.05%,24.95%,107.00,T,111.30,T,19 JAN 24,220,.58,B,2.98,T,<empty>,314,28.95%,15.19%,,
,,<empty>,2,34.21%,26.56%,102.50,T,106.70,T,19 JAN 24,225,.86,B,4.45,B,<empty>,135,30.31%,20.07%,,
,,<empty>,13,33.22%,27.98%,98.00,T,102.00,T,19 JAN 24,230,1.06,B,4.50,B,<empty>,123,29.24%,21.09%,,
,,<empty>,7,32.59%,30.14%,93.50,T,97.70,T,19 JAN 24,235,2.84,B,3.90,T,<empty>,129,29.29%,24.26%,,
,,<empty>,26,31.71%,31.96%,89.00,T,93.20,T,19 JAN 24,240,3.15,A,3.85,T,<empty>,497,28.16%,25.40%,,
,,<empty>,68,30.60%,33.49%,84.50,T,88.50,T,19 JAN 24,245,3.55,B,4.10,P,68,161,27.43%,27.43%,,
,,<empty>,72,29.99%,36.05%,80.00,T,84.40,T,19 JAN 24,250,4.15,Z,4.65,B,2,"2,504",27.13%,30.50%,,
,,<empty>,27,28.86%,37.79%,75.55,T,79.70,T,19 JAN 24,255,4.40,B,5.65,B,<empty>,211,26.80%,33.72%,,
,,<empty>,25,28.39%,40.96%,71.50,T,75.50,T,19 JAN 24,260,5.00,E,5.45,T,<empty>,"2,645",25.67%,35.45%,,
,,<empty>,4,27.31%,43.12%,67.00,T,71.00,T,19 JAN 24,265,4.15,B,7.35,B,<empty>,164,25.03%,38.43%,,
,,<empty>,270,26.80%,46.60%,63.00,T,66.90,T,19 JAN 24,270,5.90,B,7.70,B,10,427,25.07%,43.11%,,
,,<empty>,32,25.83%,49.40%,58.50,T,62.70,T,19 JAN 24,275,5.70,B,7.05,T,<empty>,207,22.95%,43.34%,,
,,<empty>,82,25.43%,53.52%,54.50,T,59.00,T,19 JAN 24,280,6.15,B,9.00,B,1,673,23.02%,48.70%,,
,,<empty>,17,24.57%,57.06%,50.50,T,54.70,T,19 JAN 24,285,7.60,B,9.75,B,<empty>,287,22.81%,53.64%,,
,,<empty>,790,23.71%,60.88%,46.50,T,50.50,T,19 JAN 24,290,8.00,B,10.65,B,<empty>,533,21.94%,57.57%,,
,,<empty>,32,22.87%,65.07%,42.55,T,46.40,T,19 JAN 24,295,9.20,B,11.45,B,<empty>,145,21.39%,62.48%,,
,,<empty>,400,22.44%,70.26%,39.35,T,42.50,T,19 JAN 24,300,10.10,B,12.40,B,2,"2,179",20.66%,67.44%,,
,,2,"1,740",21.33%,74.84%,35.25,T,38.35,T,19 JAN 24,305,11.10,B,13.80,B,<empty>,634,20.11%,73.11%,,
,,2,71,20.97%,80.79%,32.30,T,34.75,T,19 JAN 24,310,12.90,B,14.30,T,<empty>,618,19.39%,78.99%,,
,,7,725,20.30%,86.75%,28.75,T,31.35,T,19 JAN 24,315,13.95,B,16.50,B,<empty>,986,19.00%,85.69%,,
,,1,"1,664",19.67%,93.17%,26.00,B,27.50,Z,19 JAN 24,320,15.95,B,18.10,B,1,"1,515",18.62%,92.71%,,
,,<empty>,601,19.34%,100.00%,23.00,B,24.85,T,19 JAN 24,325,18.00,B,19.60,A,6,450,18.07%,100.00%,,
,,<empty>,"2,011",18.35%,92.60%,19.20,B,21.80,T,19 JAN 24,330,20.20,H,22.10,B,6,"1,764",17.86%,92.43%,,
,,<empty>,732,17.87%,85.05%,16.75,B,18.90,T,19 JAN 24,335,21.80,T,24.45,B,<empty>,"1,622",17.15%,84.54%,,
,,7,"1,400",17.34%,77.36%,14.10,B,16.45,T,19 JAN 24,340,24.30,T,26.90,T,<empty>,"1,322",16.69%,76.64%,,
,,9,"2,239",16.92%,69.74%,11.70,B,14.35,B,19 JAN 24,345,27.00,T,29.35,T,<empty>,231,16.12%,68.52%,,
,,<empty>,"3,317",16.48%,62.15%,10.10,B,11.80,T,19 JAN 24,350,30.05,T,32.55,T,<empty>,"1,065",15.83%,60.91%,,
,,2,"1,549",15.76%,54.03%,7.70,B,9.85,T,19 JAN 24,355,32.75,T,36.15,T,<empty>,"1,383",15.31%,53.02%,,
,,7,"1,058",15.74%,47.75%,6.00,B,9.05,B,19 JAN 24,360,35.65,T,40.00,T,<empty>,437,14.72%,45.10%,,
,,<empty>,488,15.40%,41.07%,4.35,B,7.90,B,19 JAN 24,365,39.75,T,44.00,T,<empty>,59,14.64%,38.92%,,
,,<empty>,"1,064",15.24%,35.29%,4.65,B,5.45,T,19 JAN 24,370,44.30,T,48.50,T,<empty>,30,15.01%,34.64%,,
,,<empty>,226,14.53%,28.43%,1.84,B,5.60,B,19 JAN 24,375,48.70,T,53.50,T,<empty>,3,15.54%,31.34%,,
,,10,270,13.49%,20.99%,1.22,B,3.60,B,19 JAN 24,380,53.50,T,58.40,T,<empty>,3,16.26%,29.02%,,
,,<empty>,255,14.33%,19.83%,.78,B,4.05,B,19 JAN 24,385,58.50,T,63.40,T,<empty>,5,17.25%,27.71%,,
,,8,316,14.15%,16.08%,.35,B,3.40,B,19 JAN 24,390,63.50,T,68.40,T,<empty>,0,18.22%,26.56%,,
,,<empty>,104,14.79%,14.94%,.76,B,2.87,B,19 JAN 24,395,68.50,T,73.40,T,<empty>,0,19.18%,25.55%,,
,,<empty>,"1,003",14.35%,11.44%,.76,B,1.84,B,19 JAN 24,400,73.50,T,78.40,T,<empty>,22,20.13%,24.66%,,
,,<empty>,244,15.83%,12.64%,.36,B,2.90,B,19 JAN 24,405,78.50,T,83.50,T,<empty>,0,21.18%,24.08%,,
,,8,307,14.66%,8.30%,.34,B,1.53,B,19 JAN 24,410,83.50,T,88.50,T,<empty>,0,22.11%,23.37%,,
,,<empty>,89,14.13%,5.89%,.20,B,1.03,B,19 JAN 24,415,88.50,T,93.50,T,<empty>,0,23.04%,22.73%,,
,,<empty>,215,17.05%,9.62%,.15,B,2.49,B,19 JAN 24,420,94.00,T,98.50,T,<empty>,0,24.48%,23.05%,,
,,<empty>,328,13.69%,3.24%,.10,B,.52,B,19 JAN 24,425,99.00,T,103.50,T,<empty>,0,25.40%,22.50%,,
,,<empty>,88,14.65%,3.62%,.08,B,.68,B,19 JAN 24,430,104.00,T,108.50,T,<empty>,0,26.32%,22.01%,,
,,<empty>,56,18.50%,7.94%,.04,B,2.33,B,19 JAN 24,435,108.70,T,113.50,T,<empty>,0,26.91%,21.09%,,
,,<empty>,65,15.65%,3.31%,0,Z,.75,Q,19 JAN 24,440,113.80,T,118.50,T,<empty>,0,27.92%,20.85%,,
,,<empty>,39,19.51%,7.19%,0,Z,2.28,B,19 JAN 24,445,118.70,T,123.50,T,<empty>,0,28.72%,20.35%,,
,,<empty>,80,16.48%,2.92%,0,Z,.70,B,19 JAN 24,450,123.50,T,128.50,T,<empty>,0,29.41%,19.75%,,
,,<empty>,3,20.56%,6.64%,0,Z,2.24,B,19 JAN 24,455,128.50,T,133.50,T,<empty>,0,30.31%,19.47%,,
,,<empty>,35,21.08%,6.41%,0,Z,2.23,B,19 JAN 24,460,133.90,T,138.50,T,<empty>,0,31.62%,19.72%,,
,,<empty>,129,21.60%,6.20%,0,Z,2.22,B,19 JAN 24,465,138.70,T,143.50,T,<empty>,0,32.31%,19.23%,,
,,<empty>,17,20.18%,4.07%,0,Z,1.30,B,19 JAN 24,470,143.90,T,148.50,T,<empty>,0,33.40%,19.24%,,
,,<empty>,27,22.60%,5.80%,0,Q,2.20,B,19 JAN 24,475,149.20,T,153.50,T,<empty>,0,34.59%,19.35%,,

21 JUN 24  (450)  100
,,Volume,Open.Int,Impl Vol,Prob.Touch,BID,BX,ASK,AX,Exp,Strike,BID,BX,ASK,AX,Volume,Open.Int,Impl Vol,Prob.Touch,,
,,<empty>,0,42.26%,26.25%,146.50,T,151.50,T,21 JUN 24,180,1.07,B,3.95,T,<empty>,17,35.98%,17.29%,,
,,<empty>,0,40.42%,26.04%,141.50,T,146.50,T,21 JUN 24,185,0,Z,5.00,T,<empty>,0,34.58%,17.40%,,
,,<empty>,3,39.69%,27.43%,137.00,T,142.00,T,21 JUN 24,190,0,Z,5.00,T,<empty>,"1,000",33.23%,17.58%,,
,,<empty>,3,38.90%,28.79%,132.50,T,137.50,T,21 JUN 24,195,.44,B,4.90,T,<empty>,10,32.41%,18.55%,,
,,<empty>,0,38.07%,30.11%,128.00,T,133.00,T,21 JUN 24,200,.87,B,4.55,T,<empty>,4,31.22%,18.96%,,
,,<empty>,0,37.21%,31.43%,123.50,T,128.50,T,21 JUN 24,205,1.00,B,4.85,T,<empty>,0,30.51%,20.18%,,
,,<empty>,3,37.15%,34.08%,119.50,T,124.50,T,21 JUN 24,210,1.26,B,5.00,T,<empty>,6,29.74%,21.36%,,
,,<empty>,0,36.19%,35.35%,115.00,T,120.00,T,21 JUN 24,215,1.57,B,5.80,T,<empty>,2,29.72%,23.98%,,
,,<empty>,1,35.21%,36.63%,110.50,T,115.50,T,21 JUN 24,220,1.90,B,5.60,T,<empty>,2,28.59%,24.64%,,
,,<empty>,0,34.21%,37.92%,106.00,T,111.00,T,21 JUN 24,225,2.45,B,5.85,T,<empty>,47,28.12%,26.64%,,
,,<empty>,1,33.19%,39.24%,101.50,T,106.50,T,21 JUN 24,230,2.55,B,6.50,T,<empty>,12,27.55%,28.55%,,
,,<empty>,0,32.83%,41.77%,97.50,T,102.50,T,21 JUN 24,235,2.96,B,6.55,T,<empty>,3,26.69%,29.95%,,
,,<empty>,0,31.44%,42.58%,93.00,T,97.50,T,21 JUN 24,240,3.90,B,7.15,T,<empty>,362,26.67%,33.25%,,
,,<empty>,0,30.99%,45.14%,89.00,T,93.50,T,21 JUN 24,245,4.55,B,7.70,T,<empty>,3,26.28%,35.92%,,
,,<empty>,22,29.90%,46.64%,84.50,T,89.00,T,21 JUN 24,250,4.90,B,8.15,T,<empty>,46,25.56%,37.99%,,
,,<empty>,0,29.36%,49.24%,80.50,T,85.00,T,21 JUN 24,255,5.35,B,8.80,T,<empty>,19,25.00%,40.56%,,
,,<empty>,5,28.50%,51.39%,76.00,T,81.00,T,21 JUN 24,260,6.10,B,9.65,T,<empty>,"1,004",24.69%,43.84%,,
,,<empty>,0,27.88%,54.08%,72.00,T,77.00,T,21 JUN 24,265,6.90,B,10.50,T,<empty>,9,24.33%,47.18%,,
,,<empty>,6,27.21%,56.83%,68.00,T,73.00,T,21 JUN 24,270,7.60,B,11.15,T,<empty>,"1,568",23.74%,50.19%,,
,,<empty>,1,26.49%,59.65%,64.00,T,69.00,T,21 JUN 24,275,8.35,B,11.80,T,1,4,23.13%,53.33%,,
,,1,2,25.74%,62.57%,60.00,T,65.00,T,21 JUN 24,280,9.20,B,12.95,T,1,265,22.76%,57.18%,,
,,<empty>,9,25.18%,65.96%,56.50,T,61.00,T,21 JUN 24,285,9.95,B,13.95,T,<empty>,5,22.20%,60.84%,,
,,<empty>,8,24.56%,69.44%,52.50,T,57.50,T,21 JUN 24,290,10.95,B,15.00,T,<empty>,18,21.71%,64.86%,,
,,<empty>,4,23.88%,73.05%,49.00,T,53.50,T,21 JUN 24,295,12.05,B,15.60,B,<empty>,44,21.01%,68.75%,,
,,<empty>,60,23.16%,76.81%,45.00,T,50.00,T,21 JUN 24,300,13.30,B,16.90,B,1,675,20.60%,73.40%,,
,,<empty>,8,22.59%,80.98%,41.50,T,46.50,T,21 JUN 24,305,14.50,B,18.25,B,<empty>,708,20.11%,78.16%,,
,,<empty>,7,22.14%,85.48%,38.50,T,43.00,T,21 JUN 24,310,16.00,B,19.60,B,<empty>,19,19.66%,83.23%,,
,,<empty>,61,21.25%,89.89%,35.00,T,39.00,T,21 JUN 24,315,18.80,E,20.95,B,8,19,19.61%,88.84%,,
,,<empty>,"3,512",20.65%,94.80%,32.00,T,35.45,T,21 JUN 24,320,19.65,B,22.65,B,<empty>,622,18.86%,94.19%,,
,,<empty>,514,19.83%,100.00%,28.50,B,32.00,T,21 JUN 24,325,20.65,B,24.25,B,1,33,18.05%,100.00%,,
,,2,"1,021",19.40%,94.23%,25.50,B,29.30,T,21 JUN 24,330,22.75,B,26.20,B,<empty>,49,17.66%,93.80%,,
,,<empty>,10,19.18%,88.49%,23.00,B,26.95,B,21 JUN 24,335,24.65,B,28.25,B,<empty>,50,17.12%,87.43%,,
,,<empty>,86,18.58%,82.53%,20.20,B,24.10,B,21 JUN 24,340,26.25,X,31.00,B,<empty>,27,16.60%,80.92%,,
,,<empty>,6,17.94%,76.39%,17.50,T,21.30,B,21 JUN 24,345,29.00,J,33.50,B,<empty>,11,16.28%,74.52%,,
,,<empty>,"1,158",17.57%,70.45%,15.50,T,18.80,B,21 JUN 24,350,31.50,T,36.50,T,<empty>,9,15.90%,68.07%,,
,,<empty>,18,17.02%,64.29%,13.00,T,16.65,B,21 JUN 24,355,34.50,T,39.50,T,<empty>,40,15.55%,61.72%,,
,,<empty>,74,16.65%,58.41%,11.00,T,14.75,B,21 JUN 24,360,37.50,T,42.50,T,<empty>,61,15.00%,55.02%,,
,,<empty>,13,16.13%,52.34%,9.00,T,12.80,B,21 JUN 24,365,41.00,T,46.00,T,<empty>,2,14.68%,48.91%,,
,,<empty>,4,15.88%,46.95%,7.50,T,11.30,B,21 JUN 24,370,45.00,T,49.50,T,<empty>,63,14.35%,43.02%,,
,,<empty>,2,15.47%,41.41%,6.00,T,9.75,B,21 JUN 24,375,49.00,T,54.00,T,<empty>,0,14.36%,38.36%,,
,,<empty>,41,14.99%,35.87%,4.50,T,8.35,B,21 JUN 24,380,53.50,T,58.50,T,<empty>,0,14.52%,34.53%,,
,,<empty>,1,15.05%,32.12%,3.90,B,7.45,B,21 JUN 24,385,58.50,T,63.50,T,<empty>,0,15.38%,33.03%,,
,,<empty>,76,14.59%,27.20%,2.64,B,6.40,B,21 JUN 24,390,63.50,T,68.50,T,<empty>,0,16.22%,31.72%,,
,,<empty>,22,13.95%,22.08%,1.87,B,4.90,B,21 JUN 24,395,68.50,T,73.50,T,<empty>,0,17.05%,30.55%,,
,,<empty>,25,14.33%,20.28%,1.39,B,4.95,B,21 JUN 24,400,73.50,T,78.50,T,<empty>,0,17.87%,29.50%,,
,,<empty>,0,13.86%,16.39%,.65,B,4.15,B,21 JUN 24,405,78.50,T,83.50,T,<empty>,0,18.68%,28.56%,,
,,<empty>,1,14.00%,14.49%,.33,B,3.90,B,21 JUN 24,410,83.50,T,88.50,T,<empty>,0,19.48%,27.72%,,
,,<empty>,20,14.96%,14.84%,.15,B,4.55,B,21 JUN 24,415,88.50,T,93.50,T,<empty>,0,20.27%,26.96%,,
,,<empty>,3,15.60%,14.41%,.08,B,4.70,B,21 JUN 24,420,93.50,T,98.50,T,<empty>,0,21.05%,26.28%,,
,,<empty>,3,16.10%,13.74%,.11,B,4.60,B,21 JUN 24,425,98.50,T,103.50,T,<empty>,0,21.83%,25.65%,,
,,<empty>,0,16.21%,12.33%,.07,B,4.15,B,21 JUN 24,430,103.50,T,108.50,T,<empty>,0,22.61%,25.08%,,
,,<empty>,0,17.43%,13.27%,0,J,5.00,B,21 JUN 24,435,108.50,T,113.50,T,<empty>,0,23.38%,24.57%,,
,,<empty>,0,17.96%,12.83%,0,P,5.00,B,21 JUN 24,440,113.50,T,118.50,T,<empty>,0,24.15%,24.09%,,
,,<empty>,17,15.22%,6.66%,.10,B,1.90,B,21 JUN 24,445,118.50,T,123.50,T,<empty>,0,24.91%,23.66%,,
,,<empty>,0,18.47%,11.13%,0,M,4.45,B,21 JUN 24,450,123.50,T,128.50,T,<empty>,0,25.67%,23.27%,,
,,<empty>,3,19.48%,11.65%,0,P,5.00,B,21 JUN 24,455,128.50,T,133.50,T,<empty>,0,26.43%,22.90%,,
,,<empty>,1,19.97%,11.30%,0,P,5.00,B,21 JUN 24,460,133.50,T,138.50,T,<empty>,0,27.19%,22.57%,,
,,<empty>,3,14.58%,2.94%,0,N,.79,N,21 JUN 24,465,138.50,T,143.50,T,<empty>,0,27.94%,22.26%,,
,,<empty>,12,14.54%,2.45%,.15,E,.50,H,21 JUN 24,470,143.50,T,148.50,T,<empty>,0,28.69%,21.98%,,
,,<empty>,0,21.39%,10.38%,0,Z,5.00,B,21 JUN 24,475,148.50,T,153.50,T,<empty>,0,29.44%,21.72%,,

20 DEC 24  (632)  100
,,Volume,Open.Int,Impl Vol,Prob.Touch,BID,BX,ASK,AX,Exp,Strike,BID,BX,ASK,AX,Volume,Open.Int,Impl Vol,Prob.Touch,,
,,<empty>,0,38.46%,30.33%,147.50,T,152.50,T,20 DEC 24,180,1.12,B,5.40,B,<empty>,90,32.70%,20.77%,,
,,<empty>,0,38.47%,32.81%,143.50,T,148.50,T,20 DEC 24,185,1.61,B,5.85,B,<empty>,111,32.53%,22.79%,,
,,<empty>,0,37.58%,33.87%,139.00,T,144.00,T,20 DEC 24,190,1.57,B,6.20,B,<empty>,24,31.64%,23.58%,,
,,<empty>,0,36.66%,34.92%,134.50,T,139.50,T,20 DEC 24,195,2.70,B,4.90,B,<empty>,2,30.26%,23.49%,,
,,<empty>,14,36.44%,37.16%,130.50,T,135.50,T,20 DEC 24,200,3.00,B,5.00,B,<empty>,21,29.48%,24.51%,,
,,<empty>,1,35.47%,38.16%,126.00,T,131.00,T,20 DEC 24,205,2.92,B,5.35,B,<empty>,237,28.58%,25.31%,,
,,<empty>,4,34.49%,39.18%,121.50,T,126.50,T,20 DEC 24,210,3.45,B,6.75,B,<empty>,8,29.09%,29.02%,,
,,<empty>,1,34.12%,41.30%,117.50,T,122.50,T,20 DEC 24,215,3.90,B,7.15,B,<empty>,6,28.59%,30.79%,,
,,<empty>,0,33.10%,42.33%,113.00,T,118.00,T,20 DEC 24,220,4.35,B,7.55,B,<empty>,63,28.05%,32.56%,,
,,<empty>,0,32.65%,44.40%,109.00,T,114.00,T,20 DEC 24,225,4.85,B,7.90,B,<empty>,101,27.49%,34.35%,,
,,<empty>,2,31.88%,45.96%,105.00,T,109.50,T,20 DEC 24,230,5.15,B,8.25,B,<empty>,194,26.76%,35.86%,,
,,<empty>,0,31.35%,48.02%,101.00,T,105.50,T,20 DEC 24,235,5.85,B,8.95,B,33,104,26.49%,38.44%,,
,,<empty>,1,30.53%,49.62%,96.50,T,101.50,T,20 DEC 24,240,6.25,B,9.15,B,5,127,25.69%,39.96%,,
,,<empty>,0,29.94%,51.70%,92.50,T,97.50,T,20 DEC 24,245,6.80,B,9.75,B,<empty>,53,25.18%,42.24%,,
,,<empty>,552,29.31%,53.79%,88.50,T,93.50,T,20 DEC 24,250,7.70,T,10.55,B,10,91,24.94%,45.18%,,
,,<empty>,21,28.65%,55.91%,84.50,T,89.50,T,20 DEC 24,255,8.25,B,11.25,B,<empty>,48,24.40%,47.61%,,
,,<empty>,0,27.97%,58.07%,80.50,T,85.50,T,20 DEC 24,260,9.10,T,11.95,B,<empty>,64,23.98%,50.40%,,
,,<empty>,1,27.26%,60.29%,76.50,T,81.50,T,20 DEC 24,265,9.85,T,12.65,B,4,58,23.47%,53.11%,,
,,<empty>,3,26.73%,62.91%,73.00,T,77.50,T,20 DEC 24,270,10.45,B,13.65,B,<empty>,61,22.99%,56.03%,,
,,<empty>,2,26.17%,65.58%,69.00,T,74.00,T,20 DEC 24,275,11.55,B,14.40,B,<empty>,214,22.56%,59.21%,,
,,<empty>,4,25.57%,68.31%,65.50,T,70.00,T,20 DEC 24,280,12.20,B,15.40,B,<empty>,15,22.01%,62.29%,,
,,<empty>,0,24.94%,71.12%,61.50,T,66.50,T,20 DEC 24,285,13.10,B,16.55,B,<empty>,296,21.58%,65.75%,,
,,<empty>,26,24.27%,74.03%,58.00,T,62.50,T,20 DEC 24,290,14.10,B,17.75,B,<empty>,50,21.15%,69.38%,,
,,<empty>,4,23.76%,77.28%,54.50,T,59.00,T,20 DEC 24,295,15.45,B,18.65,B,<empty>,10,20.69%,73.14%,,
,,<empty>,30,23.19%,80.62%,51.00,T,55.50,T,20 DEC 24,300,16.70,B,19.85,B,<empty>,25,20.25%,77.10%,,
,,<empty>,1,22.77%,84.24%,47.50,T,52.50,T,20 DEC 24,305,17.70,B,21.35,B,<empty>,8,19.77%,81.21%,,
,,<empty>,2,22.29%,87.95%,44.50,T,49.00,T,20 DEC 24,310,19.25,B,22.80,B,<empty>,154,19.39%,85.64%,,
,,<empty>,6,21.77%,91.79%,41.00,T,46.00,T,20 DEC 24,315,20.65,B,24.40,B,<empty>,35,18.96%,90.21%,,
,,<empty>,907,21.20%,95.79%,38.00,T,42.50,T,20 DEC 24,320,22.05,B,26.15,B,<empty>,525,18.50%,94.98%,,
,,800,102,20.67%,100.00%,35.20,T,39.05,T,20 DEC 24,325,24.10,B,27.80,B,800,70,18.15%,100.00%,,
,,<empty>,24,20.26%,95.26%,32.20,B,36.40,B,20 DEC 24,330,26.40,B,30.45,B,<empty>,467,18.11%,94.86%,,
,,<empty>,6,19.70%,90.43%,29.50,B,33.10,B,20 DEC 24,335,28.05,B,31.80,B,<empty>,37,17.37%,89.51%,,
,,<empty>,11,19.12%,85.50%,26.75,B,30.00,B,20 DEC 24,340,30.20,B,34.50,B,<empty>,241,17.13%,84.27%,,
,,<empty>,2,18.82%,80.67%,24.50,B,27.50,B,20 DEC 24,345,32.70,B,37.00,B,<empty>,7,16.84%,79.01%,,
,,<empty>,8,18.52%,75.87%,21.80,B,25.65,B,20 DEC 24,350,35.00,B,39.50,B,<empty>,38,16.38%,73.57%,,
,,<empty>,47,17.91%,70.74%,19.20,B,22.95,B,20 DEC 24,355,37.50,T,42.50,T,<empty>,25,16.04%,68.23%,,
,,<empty>,58,17.77%,66.17%,17.40,B,21.15,B,20 DEC 24,360,40.50,T,45.50,T,<empty>,37,15.74%,63.00%,,
,,<empty>,2,17.39%,61.34%,15.25,H,19.15,B,20 DEC 24,365,43.50,T,48.50,T,<empty>,1,15.30%,57.55%,,
,,<empty>,2,16.97%,56.48%,13.40,B,17.00,B,20 DEC 24,370,47.00,T,51.50,T,<empty>,1,14.87%,52.14%,,
,,<empty>,2,16.73%,52.02%,11.80,B,15.35,B,20 DEC 24,375,50.50,T,55.50,T,<empty>,0,14.67%,47.36%,,
,,<empty>,4,16.42%,47.55%,10.25,B,13.70,B,20 DEC 24,380,54.50,T,59.50,T,<empty>,5,14.51%,42.90%,,
,,<empty>,4,16.16%,43.31%,8.55,B,12.55,B,20 DEC 24,385,59.00,H,63.50,T,<empty>,4,14.43%,38.85%,,
,,<empty>,4,15.82%,39.00%,7.45,B,10.80,B,20 DEC 24,390,63.50,T,68.50,T,<empty>,0,14.85%,36.47%,,
,,<empty>,3,15.62%,35.23%,6.30,B,9.70,B,20 DEC 24,395,68.50,T,73.50,T,<empty>,0,15.60%,35.18%,,
,,<empty>,561,15.37%,31.53%,5.20,B,8.65,B,20 DEC 24,400,73.50,T,78.50,T,<empty>,0,16.33%,34.02%,,
,,<empty>,4,15.20%,28.22%,4.55,B,7.50,B,20 DEC 24,405,78.50,T,83.50,T,<empty>,1,17.05%,32.97%,,
,,<empty>,8,14.80%,24.48%,3.35,B,6.60,B,20 DEC 24,410,83.50,T,88.50,T,<empty>,5,17.77%,32.02%,,
,,<empty>,1,14.69%,21.77%,3.05,B,5.60,B,20 DEC 24,415,88.50,T,93.50,T,<empty>,0,18.47%,31.16%,,
,,<empty>,1,14.45%,18.91%,2.30,B,4.95,B,20 DEC 24,420,93.50,T,98.50,T,<empty>,0,19.17%,30.37%,,
,,<empty>,8,14.34%,16.63%,1.88,B,4.35,B,20 DEC 24,425,98.50,T,103.50,T,<empty>,0,19.86%,29.65%,,
,,<empty>,20,14.40%,15.00%,1.04,B,4.55,B,20 DEC 24,430,103.50,T,108.50,T,<empty>,0,20.55%,28.99%,,
,,<empty>,0,14.05%,12.50%,.44,B,4.00,B,20 DEC 24,435,108.50,T,113.50,T,<empty>,0,21.23%,28.39%,,
,,<empty>,0,14.70%,12.56%,.12,B,4.60,B,20 DEC 24,440,113.50,T,118.50,T,<empty>,0,21.91%,27.83%,,
,,<empty>,0,14.36%,10.46%,.16,B,3.60,B,20 DEC 24,445,118.50,T,123.50,T,<empty>,0,22.59%,27.32%,,
,,<empty>,8,15.71%,12.07%,.01,B,4.90,B,20 DEC 24,450,123.50,T,128.50,T,<empty>,0,23.26%,26.84%,,
,,<empty>,2,16.07%,11.57%,.03,B,4.80,B,20 DEC 24,455,128.50,T,133.50,T,<empty>,0,23.93%,26.41%,,
